id,league,name,nickname,season,gamesPlayed,wins,losses,overtimeLosses,shootoutWins,shootoutLosses,points,goalsFor,goalsAgainst,goalsDiff,winPercent,S,SA,FOPct,SB,H,TkA,GvA,PIMPerG,PPO,PPG,PPPercent,SHGA,SHO,PPGA,PKPercent,leagueRank,divisionRank,conferenceRank,playoffResult,playoffWins,playoffLosses
6,0,Wisconsin,Monarchs,2,40,12,24,4,0,0,28,0,0,0,0.3,,,,,,,,,,,,,,,,8,,4,Missed,,
0,0,Buffalo,Stampede,28,50,12,34,4,0,0,28,115,202,-87,0.24,,,,,,,,,,,,,,,,14,,7,Missed,,
0,0,Buffalo,Stampede,29,50,12,34,4,0,0,28,110,194,-84,0.24,,,,,,,,,,,,,,,,14,,7,Missed,,
9,0,Edmonton,Blizzard,10,50,12,31,7,0,0,31,0,0,0,0.24,,,,,,,,,,,,,,,,10,,6,Missed,,
10,0,Minnesota,Chiefs,55,50,12,38,0,3,0,24,92,191,-99,0.24,,,,,,,,,,,,,,,,14,4,8,Missed,,
12,0,San Francisco,Pride,57,66,12,53,0,3,1,25,113,254,-141,0.182,,,,,,,,,,,,,,,,18,4,9,Missed,,
14,0,New Orleans,Specters,59,66,12,49,3,0,2,29,125,285,-160,0.182,,,,,,,,,,,,,,,,18,4,9,Missed,,
10,0,Minnesota,Chiefs,53,50,12,33,4,2,1,29,90,183,-93,0.24,,,,,,,,,,,,,,,,13,4,7,Missed,,
5,0,New England,Wolfpack,65,66,12,51,3,1,0,27,143,310,-167,0.182,,,,,,,,,,,,,,,,19,5,10,Missed,,
5,0,New England,Wolfpack,64,66,12,49,2,4,3,29,128,283,-155,0.182,,,,,,,,,,,,,,,,19,5,9,Missed,,
7,0,Baltimore,Platoon,69,66,12,50,3,1,1,28,146,297,-151,0.182,1559,2481,52.2,979,1219,641,463,6.5,218,39,0.1789,11,187,56,0.7005,20,5,10,Missed,,
9,0,Edmonton,Blizzard,78,66,12,50,2,0,2,28,173,343,-170,0.182,1908,3048,39.3,1402,997,706,628,7.33,204,33,0.1618,15,209,45,0.7847,20,5,10,Missed,,
13,0,Los Angeles,Panthers,83,66,12,51,1,2,2,27,160,399,-239,0.182,1549,2942,48.5,1103,1615,715,918,7.44,192,21,0.1094,13,212,52,0.7547,23,,11,Missed,,
9,0,Edmonton,Blizzard,77,66,12,52,1,2,1,26,196,368,-172,0.182,2039,2985,41.9,1352,1245,591,521,9.39,268,49,0.1828,8,265,75,0.717,19,5,10,Missed,,
19,0,Seattle,Argonauts,76,66,11,53,0,2,2,24,141,323,-182,0.167,1765,2764,47.4,1258,1206,593,634,7.02,199,28,0.1407,11,198,49,0.7525,20,5,10,Missed,,
10,0,Minnesota,Monarchs,66,66,11,52,1,2,2,25,160,360,-200,0.167,1655,3261,45.6,1193,1050,520,502,7,184,25,0.1359,12,201,68,0.6617,19,5,9,Missed,,
11,0,Winnipeg,Aurora,63,66,11,52,1,2,2,25,127,336,-209,0.167,,,,,,,,,,,,,,,,19,5,10,Missed,,
20,0,Montreal,Patriotes,62,66,11,52,2,2,1,25,114,330,-216,0.167,,,,,,,,,,,,,,,,18,5,9,Missed,,
3,0,Toronto,North Stars,18,50,11,33,6,0,0,28,0,0,0,0.22,,,,,,,,,,,,,,,,12,,6,Missed,,
4,0,Manhattan,Rage,10,50,11,37,2,0,0,24,0,0,0,0.22,,,,,,,,,,,,,,,,11,,5,Missed,,
4,0,Manhattan,Rage,16,50,11,36,3,0,0,25,0,0,0,0.22,,,,,,,,,,,,,,,,12,,6,Missed,,
20,0,Montreal,Patriotes,86,66,11,53,2,0,0,24,174,385,-211,0.167,1551,2799,45.7,1401,1423,611,617,7.05,183,36,0.1967,4,179,43,0.7598,23,,11,Missed,,
6,0,Tampa Bay,Barracuda,56,50,11,37,1,2,1,24,78,223,-145,0.22,,,,,,,,,,,,,,,,16,4,8,Missed,,
3,0,Toronto,North Stars,54,50,11,37,0,0,2,24,101,195,-94,0.22,,,,,,,,,,,,,,,,15,4,7,Missed,,
4,0,Manhattan,Rage,62,66,11,53,1,1,1,24,121,310,-189,0.167,,,,,,,,,,,,,,,,19,5,10,Missed,,
6,0,Tampa Bay,Barracuda,53,50,10,38,0,4,2,22,98,197,-99,0.2,,,,,,,,,,,,,,,,14,4,7,Missed,,
7,0,Baltimore,Platoon,56,50,10,37,1,4,2,23,87,193,-106,0.2,,,,,,,,,,,,,,,,17,5,9,Missed,,
3,0,Toronto,North Stars,55,50,10,39,0,0,1,21,87,220,-133,0.2,,,,,,,,,,,,,,,,15,4,7,Missed,,
14,0,New Orleans,Specters,58,66,10,50,2,1,4,26,135,317,-182,0.152,,,,,,,,,,,,,,,,18,4,9,Missed,,
4,0,Manhattan,Rage,15,50,10,37,3,0,0,23,0,0,0,0.2,,,,,,,,,,,,,,,,12,,6,Missed,,
4,0,Manhattan,Rage,73,66,10,55,1,3,0,21,184,442,-258,0.152,1969,3422,46.8,1070,1101,714,602,7.27,219,23,0.105,20,211,65,0.6919,20,5,10,Missed,,
4,0,Manhattan,Rage,64,66,10,55,0,0,1,21,124,305,-181,0.152,,,,,,,,,,,,,,,,20,5,10,Missed,,
4,0,Manhattan,Rage,74,66,10,55,1,1,0,21,187,475,-288,0.152,2015,3468,48.9,1282,1061,681,699,7.82,226,36,0.1593,28,242,89,0.6322,18,5,9,Missed,,
20,0,Montreal,Patriotes,73,66,10,54,1,1,1,22,130,341,-211,0.152,1805,3128,40.8,1234,1122,504,557,6.89,182,27,0.1484,24,195,51,0.7385,19,5,9,Missed,,
3,0,Toronto,North Stars,71,66,10,56,0,1,0,20,151,384,-233,0.152,1825,3322,26.3,1163,1106,642,543,7.35,216,21,0.0972,15,208,50,0.7596,19,5,9,Missed,,
2,0,Hamilton,Steelhawks,67,66,10,51,3,1,2,25,149,410,-261,0.152,1626,3297,44,768,1209,604,450,6.2,173,24,0.1387,9,182,59,0.6758,19,5,10,Missed,,
20,0,Montreal,Patriotes,87,66,10,54,1,1,1,22,154,391,-237,0.152,1557,2960,47.7,1274,1548,538,707,7.17,211,38,0.1801,14,212,47,0.7783,24,,12,Missed,,
6,0,Tampa Bay,Barracuda,86,66,10,54,2,3,0,22,146,364,-218,0.152,1395,2612,47.4,1606,1309,523,816,7.38,188,13,0.0691,12,213,51,0.7606,24,,12,Missed,,
2,0,Hamilton,Steelhawks,30,50,9,33,8,0,0,26,102,176,-74,0.18,,,,,,,,,,,,,,,,14,,7,Missed,,
10,0,Minnesota,Chiefs,19,50,9,37,4,0,0,22,0,0,0,0.18,,,,,,,,,,,,,,,,12,,6,Missed,,
4,0,Manhattan,Rage,61,66,9,56,0,1,1,19,98,301,-203,0.136,,,,,,,,,,,,,,,,19,5,10,Missed,,
6,0,Seattle,Riot,40,50,9,37,4,0,0,22,114,207,-93,0.18,,,,,,,,,,,,,,,,14,,7,Missed,,
15,0,Texas,Renegades,53,50,9,41,0,1,0,18,101,194,-93,0.18,,,,,,,,,,,,,,,,15,4,8,Missed,,
4,0,Manhattan,Rage,63,66,9,54,2,2,1,21,108,307,-199,0.136,,,,,,,,,,,,,,,,20,5,10,Missed,,
10,0,Minnesota,Monarchs,81,66,9,54,1,2,2,21,155,416,-261,0.136,1659,3110,45,1546,1080,555,645,7.26,232,26,0.1121,20,200,55,0.725,20,5,10,Missed,,
4,0,Manhattan,Rage,72,66,8,56,2,1,0,18,132,419,-287,0.121,1753,3382,42.9,1154,1027,585,510,7.09,218,18,0.0826,33,215,63,0.707,20,5,10,Missed,,
10,0,Minnesota,Monarchs,67,66,8,52,4,1,2,22,102,310,-208,0.121,1387,2944,46.6,1051,848,507,528,6.5,159,15,0.0943,13,182,40,0.7802,20,5,10,Missed,,
7,0,West Kendall,Platoon,11,50,8,38,4,0,0,20,0,0,0,0.16,,,,,,,,,,,,,,,,12,,6,Missed,,
10,0,Minnesota,Chiefs,5,44,8,32,4,0,0,20,0,0,0,0.182,,,,,,,,,,,,,,,,10,,5,Missed,,
10,0,Minnesota,Chiefs,20,50,8,34,8,0,0,24,0,0,0,0.16,,,,,,,,,,,,,,,,12,,6,Missed,,
4,0,Manhattan,Rage,9,50,8,38,4,0,0,20,0,0,0,0.16,,,,,,,,,,,,,,,,10,,5,Missed,,
6,0,Tampa Bay,Barracuda,55,50,8,42,0,2,0,16,77,260,-183,0.16,,,,,,,,,,,,,,,,16,4,8,Missed,,
20,0,Montreal,Patriotes,77,66,7,56,2,0,1,17,177,389,-212,0.106,2058,3105,46.2,1171,1072,689,546,8.3,206,31,0.1505,20,224,58,0.7411,20,5,10,Missed,,
10,0,Minnesota,Monarchs,83,66,7,57,1,1,1,16,138,357,-219,0.106,1283,2622,44.7,1557,1594,623,921,8.38,260,35,0.1346,17,244,53,0.7828,24,,12,Missed,,
19,0,Seattle,Argonauts,75,66,7,56,2,2,1,17,126,390,-264,0.106,1507,2828,45.8,1258,1152,558,586,6.15,156,16,0.1026,6,160,43,0.7313,19,5,10,Missed,,
19,0,Seattle,Argonauts,74,66,7,57,0,1,2,16,119,352,-233,0.106,1567,2853,40.5,1333,1250,532,593,7.68,200,19,0.095,12,213,51,0.7606,19,5,10,Missed,,
13,0,Los Angeles,Panthers,85,66,7,58,1,0,0,15,135,372,-237,0.106,1296,2656,49.7,1151,1260,664,616,7.11,170,24,0.1412,8,205,51,0.7512,24,,12,Missed,,
12,0,Portland,Admirals,32,50,7,40,3,0,0,17,97,194,-97,0.14,,,,,,,,,,,,,,,,14,,7,Missed,,
3,0,Toronto,North Stars,70,66,6,57,2,0,1,15,148,384,-236,0.091,1671,3613,34.7,1127,1129,492,502,8.58,252,40,0.1587,21,226,50,0.7788,20,5,10,Missed,,
10,0,Minnesota,Monarchs,65,66,6,59,0,2,1,13,112,306,-194,0.091,,,,,,,,,,,,,,,,20,5,10,Missed,,
3,0,Toronto,North Stars,53,50,6,41,1,1,2,15,84,255,-171,0.12,,,,,,,,,,,,,,,,16,4,8,Missed,,
11,0,Winnipeg,Aurora,62,66,5,60,0,2,1,11,95,354,-259,0.076,,,,,,,,,,,,,,,,20,5,10,Missed,,
5,0,Hartford,Hydras,10,50,5,44,1,0,0,11,0,0,0,0.1,,,,,,,,,,,,,,,,12,,6,Missed,,
9,0,Edmonton,Blizzard,66,66,5,59,2,0,0,12,161,481,-320,0.076,1679,3525,41.4,760,1420,545,526,9.48,220,38,0.1727,15,266,91,0.6579,20,5,10,Missed,,
20,0,Montreal,Patriotes,74,66,4,59,1,0,2,11,125,474,-349,0.061,1570,3909,35.8,1073,1133,477,581,6.52,196,27,0.1378,26,170,58,0.6588,20,5,10,Missed,,
4,0,Manhattan,Rage,71,66,4,58,3,1,1,12,154,416,-262,0.061,1667,3426,45.5,1050,1106,521,473,5.45,183,26,0.1421,17,161,41,0.7453,20,5,10,Missed,,
12,0,San Francisco,Pride,56,50,4,42,2,2,2,12,71,243,-172,0.08,,,,,,,,,,,,,,,,18,4,9,Missed,,
11,0,Winnipeg,Aurora,61,66,3,58,2,2,3,11,100,345,-245,0.045,,,,,,,,,,,,,,,,20,5,10,Missed,,
20,0,Montreal,Patriotes,75,66,1,64,0,0,1,3,139,544,-405,0.015,1495,3940,36.9,1186,1038,489,601,6.02,157,24,0.1529,17,164,66,0.5976,20,5,10,Missed,,
6,0,Tampa Bay,Barracuda,54,50,0,50,0,0,0,0,45,309,-264,0,,,,,,,,,,,,,,,,16,4,8,Missed,,
